frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
421,14.050552147239262,Standing,False,False,False,0.0368,0.62
422,14.083926380368098,Standing,False,False,False,0.0409,0.62
423,14.117300613496932,Standing,False,False,False,0.0456,0.62
424,14.150674846625765,Standing,False,False,False,0.0518,0.62
425,14.184049079754601,Standing,False,False,False,0.0578,0.62
426,14.217423312883435,Standing,False,False,False,0.061,0.62
427,14.250797546012269,Standing,False,False,False,0.0733,0.62
428,14.284171779141104,Standing,False,False,False,0.0892,0.62
429,14.317546012269938,Standing,False,False,False,0.1134,0.62
430,14.350920245398772,Standing,False,False,False,0.2121,0.62
431,14.384294478527607,Standing,False,False,False,0.524,0.62
432,14.417668711656441,Standing,False,False,False,0.8332,0.62
433,14.451042944785275,Standing,False,False,False,0.9402,0.62
434,14.484417177914109,Standing,False,False,False,0.9733,0.62
435,14.517791411042944,Standing,False,False,False,0.9844,0.62
436,14.551165644171778,Standing,False,True,True,0.9901,0.62
437,14.584539877300612,Sitting,False,True,True,0.9936,0.62
438,14.617914110429448,Sitting,False,True,True,0.9957,0.62
439,14.651288343558281,Sitting,False,True,True,0.9968,0.62
440,14.684662576687115,Sitting,False,True,True,0.9978,0.62
441,14.71803680981595,Sitting,False,True,True,0.9983,0.62
442,14.751411042944785,Sitting,False,True,True,0.9987,0.62
443,14.784785276073618,Sitting,False,True,True,0.999,0.62
444,14.818159509202454,Lying,True,True,True,0.9995,0.95
445,14.851533742331288,Lying,True,True,True,0.9993,0.95
446,14.884907975460122,Lying,True,True,True,0.9995,0.95
447,14.918282208588955,Lying,True,True,True,0.9995,0.95
448,14.951656441717791,Lying,False,True,True,0.9994,0.65
449,14.985030674846625,Lying,False,True,True,0.9994,0.65
450,15.018404907975459,Lying,False,True,True,0.9994,0.65
451,15.051779141104294,Lying,False,True,True,0.9994,0.65
452,15.085153374233128,Lying,False,True,True,0.9994,0.65
453,15.118527607361962,Lying,False,True,True,0.9994,0.65
454,15.151901840490797,Lying,False,True,True,0.9994,0.65
455,15.185276073619631,Lying,False,True,True,0.9994,0.65
456,15.218650306748465,Lying,False,True,True,0.9994,0.65
457,15.2520245398773,Lying,False,True,True,0.9994,0.65
458,15.285398773006134,Lying,False,True,True,0.9993,0.65
459,15.318773006134968,Lying,False,True,True,0.9994,0.65
460,15.352147239263802,Lying,False,True,True,0.9994,0.65
461,15.385521472392638,Lying,False,True,True,0.9992,0.65
462,15.418895705521471,Lying,False,True,True,0.9991,0.65
463,15.452269938650305,Lying,False,True,True,0.9991,0.65
464,15.48564417177914,Lying,False,True,True,0.9991,0.65
465,15.519018404907975,Lying,False,True,True,0.999,0.65
466,15.552392638036808,Lying,False,True,True,0.9987,0.65
